item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
4932.YKL022C	4932.YAL040C	inhibition	inhibition	f	f	226
4932.YKL022C	4932.YAL040C	inhibition	inhibition	t	f	226
4932.YKL022C	4932.YBR103W	inhibition	inhibition	f	f	281
4932.YKL022C	4932.YBR160W	inhibition	inhibition	f	f	193
4932.YKL022C	4932.YBR160W	inhibition	inhibition	t	f	193
4932.YKL022C	4932.YBR198C	inhibition	inhibition	f	f	281
4932.YKL022C	4932.YDL047W	activation	activation	f	f	181
4932.YKL022C	4932.YDL134C	activation	activation	f	f	181
4932.YKL022C	4932.YDL155W	inhibition	inhibition	f	f	267
4932.YKL022C	4932.YDL155W	inhibition	inhibition	t	f	254
4932.YKL022C	4932.YDL188C	activation	activation	f	f	181
4932.YKL022C	4932.YDR075W	activation	activation	f	f	181
4932.YKL022C	4932.YDR113C	inhibition	inhibition	f	f	600
4932.YKL022C	4932.YDR128W	inhibition	inhibition	f	f	281
4932.YKL022C	4932.YDR436W	activation	activation	f	f	187
4932.YKL022C	4932.YER133W	activation	activation	f	f	218
4932.YKL022C	4932.YFR028C	activation	activation	f	f	172
4932.YKL022C	4932.YGL003C	inhibition	inhibition	f	f	956
4932.YKL022C	4932.YGL086W	inhibition	inhibition	f	f	605
4932.YKL022C	4932.YGL116W	inhibition	inhibition	f	f	956
4932.YKL022C	4932.YGR108W	inhibition	inhibition	f	f	694
4932.YKL022C	4932.YGR108W	inhibition	inhibition	t	f	254
4932.YKL022C	4932.YGR109C	inhibition	inhibition	f	f	677
4932.YKL022C	4932.YGR109C	inhibition	inhibition	t	f	226
4932.YKL022C	4932.YGR123C	activation	activation	f	f	181
4932.YKL022C	4932.YGR188C	inhibition	inhibition	f	f	581
4932.YKL022C	4932.YGR225W	inhibition	inhibition	f	f	501
4932.YKL022C	4932.YHR184W	inhibition	inhibition	f	f	600
4932.YKL022C	4932.YIR025W	inhibition	inhibition	f	f	600
4932.YKL022C	4932.YJL013C	inhibition	inhibition	f	f	825
4932.YKL022C	4932.YJL030W	inhibition	inhibition	f	f	995
4932.YKL022C	4932.YLR210W	inhibition	inhibition	f	f	267
4932.YKL022C	4932.YLR210W	inhibition	inhibition	t	f	254
4932.YKL022C	4932.YLR433C	activation	activation	f	f	181
4932.YKL022C	4932.YML016C	activation	activation	f	f	187
4932.YKL022C	4932.YML057W	activation	activation	f	f	181
4932.YKL022C	4932.YMR001C	inhibition	inhibition	f	f	712
4932.YKL022C	4932.YMR199W	inhibition	inhibition	f	f	226
4932.YKL022C	4932.YMR199W	inhibition	inhibition	t	f	226
4932.YKL022C	4932.YNL182C	inhibition	inhibition	f	f	281
4932.YKL022C	4932.YNL217W	activation	activation	f	f	181
4932.YKL022C	4932.YNL317W	inhibition	inhibition	f	f	281
4932.YKL022C	4932.YNR032W	activation	activation	f	f	181
4932.YKL022C	4932.YOR026W	inhibition	inhibition	f	f	959
4932.YKL022C	4932.YPL031C	inhibition	inhibition	f	f	193
4932.YKL022C	4932.YPL031C	inhibition	inhibition	t	f	193
4932.YKL022C	4932.YPL179W	activation	activation	f	f	187
4932.YKL022C	4932.YPL256C	inhibition	inhibition	f	f	226
4932.YKL022C	4932.YPL256C	inhibition	inhibition	t	f	226
4932.YKL022C	4932.YPR119W	inhibition	inhibition	f	f	694
4932.YKL022C	4932.YPR119W	inhibition	inhibition	t	f	254
4932.YKL022C	4932.YPR120C	inhibition	inhibition	f	f	677
4932.YKL022C	4932.YPR120C	inhibition	inhibition	t	f	226
4932.YKL027W	4932.YCL017C	activation	activation	f	f	242
4932.YKL028W	4932.YFR037C	activation	activation	t	f	163
4932.YKL028W	4932.YJL176C	activation	activation	t	f	163
4932.YKL028W	4932.YML010W	activation	activation	t	f	536
4932.YKL032C	4932.YER011W	expression	inhibition	t	t	401
4932.YKL032C	4932.YGL194C	activation	activation	t	f	231
4932.YKL032C	4932.YJR035W	activation	activation	t	f	158
4932.YKL032C	4932.YNL330C	activation	activation	t	f	231
4932.YKL032C	4932.YOL012C	inhibition	inhibition	t	f	252
4932.YKL032C	4932.YPL120W	activation	activation	f	f	161
4932.YKL032C	4932.YPL127C	activation	activation	t	t	240
4932.YKL032C	4932.YPR068C	activation	activation	t	f	231
4932.YKL038W	4932.YGL253W	expression	inhibition	t	t	471
4932.YKL038W	4932.YHR094C	activation	activation	t	t	401
4932.YKL041W	4932.YBL078C	activation	activation	t	t	903
4932.YKL045W	4932.YAR007C	activation	activation	t	f	985
4932.YKL045W	4932.YBL023C	activation	activation	t	f	985
4932.YKL045W	4932.YBR060C	activation	activation	t	f	985
4932.YKL045W	4932.YBR160W	activation	activation	t	f	915
4932.YKL045W	4932.YBR202W	activation	activation	t	f	985
4932.YKL045W	4932.YDL017W	activation	activation	t	f	916
4932.YKL045W	4932.YEL032W	activation	activation	t	f	985
4932.YKL045W	4932.YFL029C	activation	activation	t	f	194
4932.YKL045W	4932.YGL201C	activation	activation	t	f	985
4932.YKL045W	4932.YIL150C	activation	activation	t	f	956
4932.YKL045W	4932.YJL194W	activation	activation	t	f	985
4932.YKL045W	4932.YLL004W	activation	activation	t	f	210
4932.YKL045W	4932.YLR103C	activation	activation	t	f	985
4932.YKL045W	4932.YLR274W	activation	activation	t	f	985
4932.YKL045W	4932.YLR442C	activation	activation	t	f	574
4932.YKL045W	4932.YML065W	activation	activation	t	f	649
4932.YKL045W	4932.YNL261W	activation	activation	t	f	985
4932.YKL045W	4932.YNL312W	activation	activation	t	f	985
4932.YKL045W	4932.YPL031C	activation	activation	t	f	194
4932.YKL045W	4932.YPR019W	activation	activation	t	f	985
4932.YKL045W	4932.YPR162C	activation	activation	t	f	985
4932.YKL048C	4932.YBR109C	activation	activation	f	f	366
4932.YKL048C	4932.YBR214W	activation	activation	f	f	221
4932.YKL048C	4932.YCL024W	activation	activation	f	f	198
4932.YKL048C	4932.YDR122W	activation	activation	f	f	198
4932.YKL048C	4932.YDR247W	activation	activation	f	f	198
4932.YKL048C	4932.YDR373W	activation	activation	f	f	177
4932.YKL048C	4932.YDR422C	activation	activation	f	f	190
4932.YKL048C	4932.YDR477W	activation	activation	f	f	832
4932.YKL048C	4932.YER027C	activation	activation	f	f	190
4932.YKL048C	4932.YFR014C	activation	activation	f	f	198
4932.YKL048C	4932.YGL056C	activation	activation	f	f	221
4932.YKL048C	4932.YGL106W	activation	activation	f	f	366
4932.YKL048C	4932.YGL115W	activation	activation	f	f	221
4932.YKL048C	4932.YGL158W	activation	activation	f	f	198
4932.YKL048C	4932.YGL208W	activation	activation	f	f	190
4932.YKL048C	4932.YGR052W	activation	activation	f	f	198
4932.YKL048C	4932.YHR082C	activation	activation	f	f	198
4932.YKL048C	4932.YHR146W	activation	activation	f	f	190
4932.YKL048C	4932.YJL057C	activation	activation	f	f	198
4932.YKL048C	4932.YJR059W	activation	activation	f	f	198
4932.YKL048C	4932.YKL171W	activation	activation	f	f	198
4932.YKL048C	4932.YKL190W	activation	activation	f	f	177
4932.YKL048C	4932.YKL198C	activation	activation	f	f	198
4932.YKL048C	4932.YLR096W	activation	activation	f	f	198
4932.YKL048C	4932.YLR248W	activation	activation	f	f	198
4932.YKL048C	4932.YMR291W	activation	activation	f	f	198
4932.YKL048C	4932.YNL173C	activation	activation	f	f	190
4932.YKL048C	4932.YOL016C	activation	activation	f	f	198
4932.YKL048C	4932.YOR233W	activation	activation	f	f	198
4932.YKL048C	4932.YOR257W	activation	activation	f	f	177
4932.YKL048C	4932.YOR351C	activation	activation	f	f	198
4932.YKL048C	4932.YPL026C	activation	activation	f	f	198
4932.YKL048C	4932.YPL141C	activation	activation	f	f	198
4932.YKL048C	4932.YPL150W	activation	activation	f	f	198
4932.YKL048C	4932.YPR188C	activation	activation	f	f	366
4932.YKL049C	4932.YBR133C	activation	activation	t	f	313
4932.YKL049C	4932.YBR175W	activation	activation	t	f	282
4932.YKL049C	4932.YBR175W	activation	activation	t	t	282
4932.YKL049C	4932.YBR195C	inhibition	inhibition	t	t	307
4932.YKL049C	4932.YCR084C	activation	activation	t	f	282
4932.YKL049C	4932.YCR084C	activation	activation	t	t	282
4932.YKL049C	4932.YEL056W	inhibition	inhibition	t	t	388
4932.YKL049C	4932.YER018C	activation	activation	t	f	252
4932.YKL049C	4932.YER018C	activation	activation	t	t	252
4932.YKL049C	4932.YGL004C	activation	activation	t	f	282
4932.YKL049C	4932.YGL004C	activation	activation	t	t	282
4932.YKL049C	4932.YGL216W	activation	activation	t	f	195
4932.YKL049C	4932.YGL216W	activation	activation	t	t	195
4932.YKL049C	4932.YGR188C	activation	activation	t	f	252
4932.YKL049C	4932.YGR188C	activation	activation	t	t	252
4932.YKL049C	4932.YIL126W	activation	activation	t	f	200
4932.YKL049C	4932.YIL144W	activation	activation	t	f	469
4932.YKL049C	4932.YIL144W	activation	activation	t	t	469
4932.YKL049C	4932.YJL013C	activation	activation	t	f	252
4932.YKL049C	4932.YJL013C	activation	activation	t	t	252
4932.YKL049C	4932.YJL030W	activation	activation	t	f	194
4932.YKL049C	4932.YJL030W	activation	activation	t	t	194
4932.YKL049C	4932.YJL081C	activation	activation	t	f	200
4932.YKL049C	4932.YJR035W	activation	activation	t	f	219
4932.YKL049C	4932.YJR035W	activation	activation	t	t	219
4932.YKL049C	4932.YJR089W	activation	activation	t	f	248
4932.YKL049C	4932.YJR089W	activation	activation	t	t	248
4932.YKL049C	4932.YLR086W	activation	activation	t	f	282
4932.YKL049C	4932.YLR208W	activation	activation	t	f	307
4932.YKL049C	4932.YLR208W	activation	activation	t	t	307
4932.YKL049C	4932.YMR001C	activation	activation	t	f	270
4932.YKL049C	4932.YMR001C	activation	activation	t	t	270
4932.YKL049C	4932.YMR235C	activation	activation	t	f	195
4932.YKL049C	4932.YMR235C	activation	activation	t	t	195
4932.YKL049C	4932.YOL069W	activation	activation	t	f	469
4932.YKL049C	4932.YOL069W	activation	activation	t	t	469
4932.YKL049C	4932.YOR026W	activation	activation	t	f	424
4932.YKL049C	4932.YOR026W	activation	activation	t	t	424
4932.YKL049C	4932.YOR290C	activation	activation	t	f	200
4932.YKL049C	4932.YPL155C	activation	activation	t	f	195
4932.YKL049C	4932.YPL155C	activation	activation	t	t	195
4932.YKL049C	4932.YPL209C	activation	activation	t	f	444
4932.YKL049C	4932.YPL209C	activation	activation	t	t	444
4932.YKL049C	4932.YPR034W	activation	activation	t	f	200
4932.YKL062W	4932.YBL016W	activation	activation	f	f	190
4932.YKL062W	4932.YBL078C	activation	activation	t	t	401
4932.YKL062W	4932.YEL009C	inhibition	inhibition	f	f	192
4932.YKL062W	4932.YEL037C	activation	activation	t	t	175
4932.YKL062W	4932.YFL033C	activation	activation	f	f	814
4932.YKL062W	4932.YGL194C	activation	activation	f	f	156
4932.YKL062W	4932.YGR040W	activation	activation	f	f	190
4932.YKL062W	4932.YHR030C	activation	activation	f	f	190
4932.YKL062W	4932.YJL164C	activation	activation	f	f	156
4932.YKL062W	4932.YJL164C	inhibition	inhibition	f	f	826
4932.YKL062W	4932.YKL161C	activation	activation	f	f	190
4932.YKL062W	4932.YKL166C	activation	activation	f	f	156
4932.YKL062W	4932.YKL166C	inhibition	inhibition	f	f	826
4932.YKL062W	4932.YLR113W	activation	activation	f	f	831
4932.YKL062W	4932.YNL330C	activation	activation	f	f	156
4932.YKL062W	4932.YOL111C	activation	activation	t	t	175
4932.YKL062W	4932.YPL203W	activation	activation	f	f	156
4932.YKL062W	4932.YPL203W	inhibition	inhibition	f	f	826
4932.YKL062W	4932.YPR068C	activation	activation	f	f	156
4932.YKL067W	4932.YBL016W	activation	activation	f	f	198
4932.YKL067W	4932.YGR040W	activation	activation	f	f	198
4932.YKL067W	4932.YHR030C	activation	activation	f	f	198
4932.YKL067W	4932.YKL161C	activation	activation	f	f	198
4932.YKL067W	4932.YKR001C	activation	activation	t	t	208
4932.YKL067W	4932.YLL001W	activation	activation	t	t	208
4932.YKL067W	4932.YLR113W	activation	activation	f	f	198
4932.YKL067W	4932.YPR054W	activation	activation	f	f	198
4932.YKL068W	4932.YBL079W	activation	activation	t	f	396
4932.YKL068W	4932.YBL079W	activation	activation	t	t	396
4932.YKL068W	4932.YBR175W	activation	activation	t	f	196
4932.YKL068W	4932.YBR175W	activation	activation	t	t	196
4932.YKL068W	4932.YCR084C	activation	activation	t	f	196
4932.YKL068W	4932.YCR084C	activation	activation	t	t	196
4932.YKL068W	4932.YDL116W	activation	activation	t	f	512
4932.YKL068W	4932.YDL116W	activation	activation	t	t	512
4932.YKL068W	4932.YDL207W	activation	activation	t	f	309
4932.YKL068W	4932.YDR002W	activation	activation	t	f	507
4932.YKL068W	4932.YDR002W	activation	activation	t	t	507
4932.YKL068W	4932.YDR335W	activation	activation	t	f	247
4932.YKL068W	4932.YDR335W	activation	activation	t	t	247
4932.YKL068W	4932.YER105C	activation	activation	t	f	396
4932.YKL068W	4932.YER105C	activation	activation	t	t	396
4932.YKL068W	4932.YER107C	activation	activation	t	f	512
4932.YKL068W	4932.YER107C	activation	activation	t	t	512
4932.YKL068W	4932.YFR002W	activation	activation	t	f	512
4932.YKL068W	4932.YFR002W	activation	activation	t	t	512
4932.YKL068W	4932.YGL004C	activation	activation	t	f	196
4932.YKL068W	4932.YGL004C	activation	activation	t	t	196
4932.YKL068W	4932.YGL097W	activation	activation	t	f	154
4932.YKL068W	4932.YGL097W	activation	activation	t	t	154
4932.YKL068W	4932.YGL100W	activation	activation	t	f	512
4932.YKL068W	4932.YGL100W	activation	activation	t	t	512
4932.YKL068W	4932.YGR119C	activation	activation	t	f	406
4932.YKL068W	4932.YGR119C	activation	activation	t	t	406
4932.YKL068W	4932.YGR188C	activation	activation	t	f	193
4932.YKL068W	4932.YGR188C	activation	activation	t	t	193
4932.YKL068W	4932.YGR218W	activation	activation	t	f	505
4932.YKL068W	4932.YGR218W	activation	activation	t	t	505
4932.YKL068W	4932.YIL115C	activation	activation	t	f	406
4932.YKL068W	4932.YIL115C	activation	activation	t	t	406
4932.YKL068W	4932.YIL149C	activation	activation	t	f	396
4932.YKL068W	4932.YIL149C	activation	activation	t	t	396
4932.YKL068W	4932.YJL013C	activation	activation	t	f	193
4932.YKL068W	4932.YJL013C	activation	activation	t	t	193
4932.YKL068W	4932.YJL039C	activation	activation	t	f	512
4932.YKL068W	4932.YJL039C	activation	activation	t	t	512
4932.YKL068W	4932.YJL041W	activation	activation	t	f	695
4932.YKL068W	4932.YJL041W	activation	activation	t	t	695
4932.YKL068W	4932.YJR042W	activation	activation	t	f	406
4932.YKL068W	4932.YJR042W	activation	activation	t	t	406
4932.YKL068W	4932.YKR082W	activation	activation	t	f	512
4932.YKL068W	4932.YKR082W	activation	activation	t	t	512
4932.YKL068W	4932.YKR095W	activation	activation	t	f	396
4932.YKL068W	4932.YKR095W	activation	activation	t	t	396
4932.YKL068W	4932.YLR147C	activation	activation	t	t	193
4932.YKL068W	4932.YLR208W	activation	activation	t	f	505
4932.YKL068W	4932.YLR208W	activation	activation	t	t	505
4932.YKL068W	4932.YLR335W	activation	activation	t	f	536
4932.YKL068W	4932.YLR335W	activation	activation	t	t	536
4932.YKL068W	4932.YMR235C	activation	activation	t	f	505
4932.YKL068W	4932.YMR235C	activation	activation	t	t	505
4932.YKL068W	4932.YOR026W	activation	activation	t	f	434
4932.YKL068W	4932.YOR026W	activation	activation	t	t	434
4932.YKL068W	4932.YOR098C	activation	activation	t	f	333
4932.YKL068W	4932.YOR098C	activation	activation	t	t	333
4932.YKL068W	4932.YPL169C	activation	activation	t	t	445
4932.YKL069W	4932.YPL248C	activation	activation	t	f	401
4932.YKL074C	4932.YIL061C	activation	activation	t	t	522
4932.YKL074C	4932.YIL149C	activation	activation	t	f	400
4932.YKL074C	4932.YIR009W	activation	activation	t	t	400
4932.YKL074C	4932.YKR095W	activation	activation	t	f	400
4932.YKL074C	4932.YLR298C	activation	activation	t	t	522
4932.YKL074C	4932.YPL213W	activation	activation	t	t	522
4932.YKL078W	4932.YCL031C	activation	activation	t	f	173
4932.YKL078W	4932.YDR324C	activation	activation	t	f	208
4932.YKL078W	4932.YDR398W	activation	activation	t	f	237
4932.YKL078W	4932.YGR090W	activation	activation	t	f	288
4932.YKL078W	4932.YGR159C	activation	activation	t	f	197
4932.YKL078W	4932.YJL069C	activation	activation	t	f	173
4932.YKL078W	4932.YJL109C	activation	activation	t	f	286
4932.YKL078W	4932.YMR093W	activation	activation	t	f	286
4932.YKL078W	4932.YNL175C	activation	activation	t	f	183
4932.YKL078W	4932.YOR001W	activation	activation	t	f	286
4932.YKL078W	4932.YPL126W	activation	activation	t	f	163
4932.YKL079W	4932.YCL029C	activation	activation	t	f	152
4932.YKL079W	4932.YCL029C	activation	activation	t	t	152
4932.YKL079W	4932.YDR424C	activation	activation	t	f	209
4932.YKL079W	4932.YDR424C	activation	activation	t	t	209
4932.YKL079W	4932.YER016W	activation	activation	t	f	211
4932.YKL079W	4932.YER016W	activation	activation	t	t	211
4932.YKL079W	4932.YGL086W	activation	activation	t	f	181
4932.YKL079W	4932.YGL086W	activation	activation	t	t	181
4932.YKL079W	4932.YGR188C	activation	activation	t	f	153
4932.YKL079W	4932.YGR188C	activation	activation	t	t	153
4932.YKL079W	4932.YIL144W	activation	activation	t	f	244
4932.YKL079W	4932.YIL144W	activation	activation	t	t	244
4932.YKL079W	4932.YJL013C	activation	activation	t	f	153
4932.YKL079W	4932.YJL013C	activation	activation	t	t	153
4932.YKL079W	4932.YJL030W	activation	activation	t	f	254
4932.YKL079W	4932.YJL030W	activation	activation	t	t	254
4932.YKL079W	4932.YJR089W	activation	activation	t	f	158
4932.YKL079W	4932.YJR089W	activation	activation	t	t	158
4932.YKL079W	4932.YLR045C	activation	activation	t	f	258
4932.YKL079W	4932.YLR045C	activation	activation	t	t	258
4932.YKL079W	4932.YMR001C	activation	activation	t	f	187
4932.YKL079W	4932.YMR001C	activation	activation	t	t	187
4932.YKL079W	4932.YMR235C	activation	activation	t	f	161
4932.YKL079W	4932.YMR235C	activation	activation	t	t	161
4932.YKL079W	4932.YOL069W	activation	activation	t	f	181
4932.YKL079W	4932.YOL069W	activation	activation	t	t	181
4932.YKL079W	4932.YOR026W	activation	activation	t	f	156
4932.YKL079W	4932.YOR026W	activation	activation	t	t	156
4932.YKL079W	4932.YOR269W	activation	activation	t	f	254
4932.YKL079W	4932.YOR269W	activation	activation	t	t	254
4932.YKL079W	4932.YPL174C	activation	activation	t	f	152
4932.YKL079W	4932.YPL174C	activation	activation	t	t	152
4932.YKL079W	4932.YPL209C	activation	activation	t	f	183
4932.YKL079W	4932.YPL209C	activation	activation	t	t	183
4932.YKL084W	4932.YDR419W	inhibition	inhibition	t	t	157
4932.YKL092C	4932.YAL048C	activation	activation	f	f	158
4932.YKL092C	4932.YAL048C	inhibition	inhibition	f	f	165
4932.YKL092C	4932.YAL048C	inhibition	inhibition	t	t	152
4932.YKL092C	4932.YBR164C	activation	activation	f	f	158
4932.YKL092C	4932.YBR164C	inhibition	inhibition	f	f	165
4932.YKL092C	4932.YBR164C	inhibition	inhibition	t	t	152
4932.YKL092C	4932.YBR260C	inhibition	inhibition	t	f	900
4932.YKL092C	4932.YCR027C	activation	activation	f	f	278
4932.YKL092C	4932.YCR027C	inhibition	inhibition	f	f	278
4932.YKL092C	4932.YCR027C	inhibition	inhibition	t	t	278
4932.YKL092C	4932.YDL137W	activation	activation	f	f	158
4932.YKL092C	4932.YDL137W	inhibition	inhibition	f	f	165
4932.YKL092C	4932.YDL137W	inhibition	inhibition	t	t	152
4932.YKL092C	4932.YDL192W	activation	activation	f	f	158
4932.YKL092C	4932.YDL192W	inhibition	inhibition	f	f	165
4932.YKL092C	4932.YDL192W	inhibition	inhibition	t	t	152
4932.YKL092C	4932.YER031C	activation	activation	f	f	158
4932.YKL092C	4932.YER031C	inhibition	inhibition	f	f	165
4932.YKL092C	4932.YER031C	inhibition	inhibition	t	t	152
4932.YKL092C	4932.YGL210W	activation	activation	f	f	158
4932.YKL092C	4932.YGL210W	inhibition	inhibition	f	f	165
4932.YKL092C	4932.YGL210W	inhibition	inhibition	t	t	152
4932.YKL092C	4932.YGR152C	activation	activation	f	f	307
4932.YKL092C	4932.YGR152C	inhibition	inhibition	f	f	307
4932.YKL092C	4932.YGR152C	inhibition	inhibition	t	t	307
4932.YKL092C	4932.YIL118W	activation	activation	f	f	158
4932.YKL092C	4932.YIL118W	inhibition	inhibition	f	f	165
4932.YKL092C	4932.YIL118W	inhibition	inhibition	t	t	152
4932.YKL092C	4932.YKR055W	activation	activation	f	f	158
4932.YKL092C	4932.YKR055W	inhibition	inhibition	f	f	165
4932.YKL092C	4932.YKR055W	inhibition	inhibition	t	t	152
4932.YKL092C	4932.YLR229C	activation	activation	f	f	158
4932.YKL092C	4932.YLR229C	inhibition	inhibition	f	f	165
4932.YKL092C	4932.YLR229C	inhibition	inhibition	t	t	152
4932.YKL092C	4932.YML064C	activation	activation	f	f	158
4932.YKL092C	4932.YML064C	inhibition	inhibition	f	f	165
4932.YKL092C	4932.YML064C	inhibition	inhibition	t	t	152
4932.YKL092C	4932.YNL090W	activation	activation	f	f	158
4932.YKL092C	4932.YNL090W	inhibition	inhibition	f	f	165
4932.YKL092C	4932.YNL090W	inhibition	inhibition	t	t	152
4932.YKL092C	4932.YNL098C	activation	activation	f	f	307
4932.YKL092C	4932.YNL098C	inhibition	inhibition	f	f	307
4932.YKL092C	4932.YNL098C	inhibition	inhibition	t	t	927
4932.YKL092C	4932.YNL180C	activation	activation	f	f	158
4932.YKL092C	4932.YNL180C	inhibition	inhibition	f	f	165
4932.YKL092C	4932.YNL180C	inhibition	inhibition	t	t	152
4932.YKL092C	4932.YNL304W	activation	activation	f	f	158
4932.YKL092C	4932.YNL304W	inhibition	inhibition	f	f	165
